id,dttm,temp,lux,battery,attached,detached,host,stopped,eof
2309,27/12/2021 01:40:00,8.779,0,NA,NA,NA,NA,NA,NA
2310,27/12/2021 01:50:00,8.68,0,NA,NA,NA,NA,NA,NA
2311,27/12/2021 02:00:00,8.68,0,NA,NA,NA,NA,NA,NA
2312,27/12/2021 02:10:00,8.978,0,NA,NA,NA,NA,NA,NA
2313,27/12/2021 02:20:00,8.978,0,NA,NA,NA,NA,NA,NA
2314,27/12/2021 02:30:00,8.978,0,NA,NA,NA,NA,NA,NA
2315,27/12/2021 02:40:00,8.879,0,NA,NA,NA,NA,NA,NA
2316,27/12/2021 02:50:00,8.779,0,NA,NA,NA,NA,NA,NA
2317,27/12/2021 03:00:00,8.481,0,NA,NA,NA,NA,NA,NA
2318,27/12/2021 03:10:00,8.082,0,NA,NA,NA,NA,NA,NA
2319,27/12/2021 03:20:00,7.782,0,NA,NA,NA,NA,NA,NA
2320,27/12/2021 03:30:00,7.682,0,NA,NA,NA,NA,NA,NA
2321,27/12/2021 03:40:00,7.481,0,NA,NA,NA,NA,NA,NA
2322,27/12/2021 03:50:00,7.381,0,NA,NA,NA,NA,NA,NA
2323,27/12/2021 04:00:00,7.28,0,NA,NA,NA,NA,NA,NA
2324,27/12/2021 04:10:00,7.28,0,NA,NA,NA,NA,NA,NA
2325,27/12/2021 04:20:00,7.381,0,NA,NA,NA,NA,NA,NA
2326,27/12/2021 04:30:00,7.381,0,NA,NA,NA,NA,NA,NA
2327,27/12/2021 04:40:00,7.381,0,NA,NA,NA,NA,NA,NA
2328,27/12/2021 04:50:00,7.381,0,NA,NA,NA,NA,NA,NA
2329,27/12/2021 05:00:00,7.381,0,NA,NA,NA,NA,NA,NA
2330,27/12/2021 05:10:00,7.28,0,NA,NA,NA,NA,NA,NA
2331,27/12/2021 05:20:00,7.28,0,NA,NA,NA,NA,NA,NA
2332,27/12/2021 05:30:00,7.179,0,NA,NA,NA,NA,NA,NA
2333,27/12/2021 05:40:00,7.179,0,NA,NA,NA,NA,NA,NA
2334,27/12/2021 05:50:00,7.28,0,NA,NA,NA,NA,NA,NA
2335,27/12/2021 06:00:00,7.381,0,NA,NA,NA,NA,NA,NA
2336,27/12/2021 06:10:00,7.381,0,NA,NA,NA,NA,NA,NA
2337,27/12/2021 06:20:00,7.28,0,NA,NA,NA,NA,NA,NA
2338,27/12/2021 06:30:00,7.179,0,NA,NA,NA,NA,NA,NA
2339,27/12/2021 06:40:00,7.079,0,NA,NA,NA,NA,NA,NA
2340,27/12/2021 06:50:00,6.978,0,NA,NA,NA,NA,NA,NA
2341,27/12/2021 07:00:00,6.674,0,NA,NA,NA,NA,NA,NA
2342,27/12/2021 07:10:00,6.37,0,NA,NA,NA,NA,NA,NA
2343,27/12/2021 07:20:00,6.166,0,NA,NA,NA,NA,NA,NA
2344,27/12/2021 07:30:00,5.86,0,NA,NA,NA,NA,NA,NA
2345,27/12/2021 07:40:00,5.757,0,NA,NA,NA,NA,NA,NA
2346,27/12/2021 07:50:00,5.757,0,NA,NA,NA,NA,NA,NA
2347,27/12/2021 08:00:00,5.552,21.5,NA,NA,NA,NA,NA,NA
2348,27/12/2021 08:10:00,5.552,172.2,NA,NA,NA,NA,NA,NA
2349,27/12/2021 08:20:00,5.347,258.3,NA,NA,NA,NA,NA,NA
2350,27/12/2021 08:30:00,5.244,387.5,NA,NA,NA,NA,NA,NA
2351,27/12/2021 08:40:00,5.347,570.5,NA,NA,NA,NA,NA,NA
2352,27/12/2021 08:50:00,5.347,721.2,NA,NA,NA,NA,NA,NA
2353,27/12/2021 09:00:00,5.552,1377.8,NA,NA,NA,NA,NA,NA
2354,27/12/2021 09:10:00,5.655,1722.2,NA,NA,NA,NA,NA,NA
2355,27/12/2021 09:20:00,5.757,2497.2,NA,NA,NA,NA,NA,NA
2356,27/12/2021 09:30:00,5.86,2927.8,NA,NA,NA,NA,NA,NA
2357,27/12/2021 09:40:00,6.064,3100,NA,NA,NA,NA,NA,NA
2358,27/12/2021 09:50:00,6.268,3100,NA,NA,NA,NA,NA,NA
2359,27/12/2021 10:00:00,6.471,3272.2,NA,NA,NA,NA,NA,NA
2360,27/12/2021 10:10:00,6.674,3100,NA,NA,NA,NA,NA,NA
2361,27/12/2021 10:20:00,6.978,3100,NA,NA,NA,NA,NA,NA
2362,27/12/2021 10:30:00,7.079,3444.5,NA,NA,NA,NA,NA,NA
2363,27/12/2021 10:40:00,7.28,3616.7,NA,NA,NA,NA,NA,NA
2364,27/12/2021 10:50:00,7.682,4133.4,NA,NA,NA,NA,NA,NA
2365,27/12/2021 11:00:00,7.782,3961.1,NA,NA,NA,NA,NA,NA
2366,27/12/2021 11:10:00,8.082,4305.6,NA,NA,NA,NA,NA,NA
2367,27/12/2021 11:20:00,8.382,4822.3,NA,NA,NA,NA,NA,NA
2368,27/12/2021 11:30:00,8.68,4822.3,NA,NA,NA,NA,NA,NA
2369,27/12/2021 11:40:00,8.879,4994.5,NA,NA,NA,NA,NA,NA
2370,27/12/2021 11:50:00,9.077,4650,NA,NA,NA,NA,NA,NA
2371,27/12/2021 12:00:00,9.275,4994.5,NA,NA,NA,NA,NA,NA
2372,27/12/2021 12:10:00,9.571,4133.4,NA,NA,NA,NA,NA,NA
2373,27/12/2021 12:20:00,9.669,3961.1,NA,NA,NA,NA,NA,NA
2374,27/12/2021 12:30:00,9.669,2927.8,NA,NA,NA,NA,NA,NA
2375,27/12/2021 12:40:00,9.571,2927.8,NA,NA,NA,NA,NA,NA
2376,27/12/2021 12:50:00,9.768,3100,NA,NA,NA,NA,NA,NA
2377,27/12/2021 13:00:00,9.866,3444.5,NA,NA,NA,NA,NA,NA
2378,27/12/2021 13:10:00,9.866,2411.1,NA,NA,NA,NA,NA,NA
2379,27/12/2021 13:20:00,9.768,2669.5,NA,NA,NA,NA,NA,NA
2380,27/12/2021 13:30:00,9.669,1722.2,NA,NA,NA,NA,NA,NA
2381,27/12/2021 13:40:00,9.472,1377.8,NA,NA,NA,NA,NA,NA
2382,27/12/2021 13:50:00,9.176,1291.7,NA,NA,NA,NA,NA,NA
2383,27/12/2021 14:00:00,8.978,1033.3,NA,NA,NA,NA,NA,NA
2384,27/12/2021 14:10:00,8.879,1227.1,NA,NA,NA,NA,NA,NA
2385,27/12/2021 14:20:00,8.879,1894.5,NA,NA,NA,NA,NA,NA
2386,27/12/2021 14:30:00,9.077,2325,NA,NA,NA,NA,NA,NA
2387,27/12/2021 14:40:00,9.275,1636.1,NA,NA,NA,NA,NA,NA
2388,27/12/2021 14:50:00,9.472,2066.7,NA,NA,NA,NA,NA,NA
2389,27/12/2021 15:00:00,9.472,1377.8,NA,NA,NA,NA,NA,NA
2390,27/12/2021 15:10:00,9.472,1259.4,NA,NA,NA,NA,NA,NA
2391,27/12/2021 15:20:00,9.571,1205.6,NA,NA,NA,NA,NA,NA
2392,27/12/2021 15:30:00,9.768,764.2,NA,NA,NA,NA,NA,NA
2393,27/12/2021 15:40:00,9.965,656.6,NA,NA,NA,NA,NA,NA
2394,27/12/2021 15:50:00,9.768,559.7,NA,NA,NA,NA,NA,NA
2395,27/12/2021 16:00:00,9.768,290.6,NA,NA,NA,NA,NA,NA
2396,27/12/2021 16:10:00,9.373,183,NA,NA,NA,NA,NA,NA
2397,27/12/2021 16:20:00,9.077,139.9,NA,NA,NA,NA,NA,NA
2398,27/12/2021 16:30:00,9.176,43.1,NA,NA,NA,NA,NA,NA
2399,27/12/2021 16:40:00,8.978,10.8,NA,NA,NA,NA,NA,NA
2400,27/12/2021 16:50:00,8.978,0,NA,NA,NA,NA,NA,NA
2401,27/12/2021 17:00:00,8.879,0,NA,NA,NA,NA,NA,NA
2402,27/12/2021 17:10:00,8.879,0,NA,NA,NA,NA,NA,NA
2403,27/12/2021 17:20:00,8.978,0,NA,NA,NA,NA,NA,NA
2404,27/12/2021 17:30:00,9.176,0,NA,NA,NA,NA,NA,NA
2405,27/12/2021 17:40:00,9.571,0,NA,NA,NA,NA,NA,NA
2406,27/12/2021 17:50:00,9.965,0,NA,NA,NA,NA,NA,NA
2407,27/12/2021 18:00:00,10.063,0,NA,NA,NA,NA,NA,NA
2408,27/12/2021 18:10:00,10.161,0,NA,NA,NA,NA,NA,NA
2409,27/12/2021 18:20:00,10.161,0,NA,NA,NA,NA,NA,NA
2410,27/12/2021 18:30:00,10.357,0,NA,NA,NA,NA,NA,NA
2411,27/12/2021 18:40:00,10.357,0,NA,NA,NA,NA,NA,NA
2412,27/12/2021 18:50:00,10.259,0,NA,NA,NA,NA,NA,NA
2413,27/12/2021 19:00:00,10.259,0,NA,NA,NA,NA,NA,NA
2414,27/12/2021 19:10:00,10.161,0,NA,NA,NA,NA,NA,NA
2415,27/12/2021 19:20:00,10.259,0,NA,NA,NA,NA,NA,NA
2416,27/12/2021 19:30:00,10.259,0,NA,NA,NA,NA,NA,NA
2417,27/12/2021 19:40:00,9.965,0,NA,NA,NA,NA,NA,NA
2418,27/12/2021 19:50:00,9.866,0,NA,NA,NA,NA,NA,NA
2419,27/12/2021 20:00:00,9.965,0,NA,NA,NA,NA,NA,NA
2420,27/12/2021 20:10:00,10.063,0,NA,NA,NA,NA,NA,NA
2421,27/12/2021 20:20:00,10.259,0,NA,NA,NA,NA,NA,NA
2422,27/12/2021 20:30:00,10.259,0,NA,NA,NA,NA,NA,NA
2423,27/12/2021 20:40:00,10.357,0,NA,NA,NA,NA,NA,NA
2424,27/12/2021 20:50:00,10.357,0,NA,NA,NA,NA,NA,NA
2425,27/12/2021 21:00:00,10.357,0,NA,NA,NA,NA,NA,NA
2426,27/12/2021 21:10:00,10.357,0,NA,NA,NA,NA,NA,NA
2427,27/12/2021 21:20:00,10.357,0,NA,NA,NA,NA,NA,NA
2428,27/12/2021 21:30:00,10.357,0,NA,NA,NA,NA,NA,NA
2429,27/12/2021 21:40:00,10.357,0,NA,NA,NA,NA,NA,NA
2430,27/12/2021 21:50:00,10.357,0,NA,NA,NA,NA,NA,NA
2431,27/12/2021 22:00:00,10.357,0,NA,NA,NA,NA,NA,NA
2432,27/12/2021 22:10:00,10.553,0,NA,NA,NA,NA,NA,NA
2433,27/12/2021 22:20:00,10.553,0,NA,NA,NA,NA,NA,NA
2434,27/12/2021 22:30:00,10.553,0,NA,NA,NA,NA,NA,NA
2435,27/12/2021 22:40:00,10.651,0,NA,NA,NA,NA,NA,NA
2436,27/12/2021 22:50:00,10.553,0,NA,NA,NA,NA,NA,NA
2437,27/12/2021 23:00:00,10.553,0,NA,NA,NA,NA,NA,NA
2438,27/12/2021 23:10:00,10.455,0,NA,NA,NA,NA,NA,NA
2439,27/12/2021 23:20:00,10.651,0,NA,NA,NA,NA,NA,NA
2440,27/12/2021 23:30:00,10.748,0,NA,NA,NA,NA,NA,NA
2441,27/12/2021 23:40:00,10.651,0,NA,NA,NA,NA,NA,NA
2442,27/12/2021 23:50:00,10.553,0,NA,NA,NA,NA,NA,NA
2443,28/12/2021 00:00:00,10.553,0,NA,NA,NA,NA,NA,NA
2444,28/12/2021 00:10:00,10.651,0,NA,NA,NA,NA,NA,NA
2445,28/12/2021 00:20:00,10.651,0,NA,NA,NA,NA,NA,NA
2446,28/12/2021 00:30:00,10.455,0,NA,NA,NA,NA,NA,NA
2447,28/12/2021 00:40:00,10.357,0,NA,NA,NA,NA,NA,NA
2448,28/12/2021 00:50:00,10.259,0,NA,NA,NA,NA,NA,NA
2449,28/12/2021 01:00:00,10.357,0,NA,NA,NA,NA,NA,NA
2450,28/12/2021 01:10:00,10.553,0,NA,NA,NA,NA,NA,NA
2451,28/12/2021 01:20:00,10.357,0,NA,NA,NA,NA,NA,NA
2452,28/12/2021 01:30:00,10.161,0,NA,NA,NA,NA,NA,NA
2453,28/12/2021 01:40:00,10.357,0,NA,NA,NA,NA,NA,NA
2454,28/12/2021 01:50:00,10.553,0,NA,NA,NA,NA,NA,NA
2455,28/12/2021 02:00:00,10.553,0,NA,NA,NA,NA,NA,NA
2456,28/12/2021 02:10:00,10.651,0,NA,NA,NA,NA,NA,NA
2457,28/12/2021 02:20:00,10.161,0,NA,NA,NA,NA,NA,NA
2458,28/12/2021 02:30:00,10.063,0,NA,NA,NA,NA,NA,NA
2459,28/12/2021 02:40:00,10.063,0,NA,NA,NA,NA,NA,NA
2460,28/12/2021 02:50:00,10.259,0,NA,NA,NA,NA,NA,NA
2461,28/12/2021 03:00:00,10.259,0,NA,NA,NA,NA,NA,NA
2462,28/12/2021 03:10:00,10.259,0,NA,NA,NA,NA,NA,NA
2463,28/12/2021 03:20:00,10.455,0,NA,NA,NA,NA,NA,NA
2464,28/12/2021 03:30:00,10.944,0,NA,NA,NA,NA,NA,NA
2465,28/12/2021 03:40:00,11.041,0,NA,NA,NA,NA,NA,NA
2466,28/12/2021 03:50:00,11.041,0,NA,NA,NA,NA,NA,NA
2467,28/12/2021 04:00:00,10.944,0,NA,NA,NA,NA,NA,NA
2468,28/12/2021 04:10:00,10.944,0,NA,NA,NA,NA,NA,NA
2469,28/12/2021 04:20:00,10.748,0,NA,NA,NA,NA,NA,NA
2470,28/12/2021 04:30:00,10.357,0,NA,NA,NA,NA,NA,NA
2471,28/12/2021 04:40:00,10.259,0,NA,NA,NA,NA,NA,NA
2472,28/12/2021 04:50:00,10.259,0,NA,NA,NA,NA,NA,NA
2473,28/12/2021 05:00:00,10.161,0,NA,NA,NA,NA,NA,NA
2474,28/12/2021 05:10:00,9.965,0,NA,NA,NA,NA,NA,NA
2475,28/12/2021 05:20:00,9.965,0,NA,NA,NA,NA,NA,NA
2476,28/12/2021 05:30:00,9.965,0,NA,NA,NA,NA,NA,NA
2477,28/12/2021 05:40:00,10.553,0,NA,NA,NA,NA,NA,NA
2478,28/12/2021 05:50:00,10.846,0,NA,NA,NA,NA,NA,NA
2479,28/12/2021 06:00:00,11.139,0,NA,NA,NA,NA,NA,NA
2480,28/12/2021 06:10:00,11.334,0,NA,NA,NA,NA,NA,NA
2481,28/12/2021 06:20:00,11.334,0,NA,NA,NA,NA,NA,NA
2482,28/12/2021 06:30:00,11.236,0,NA,NA,NA,NA,NA,NA
2483,28/12/2021 06:40:00,11.334,0,NA,NA,NA,NA,NA,NA
2484,28/12/2021 06:50:00,11.334,0,NA,NA,NA,NA,NA,NA
2485,28/12/2021 07:00:00,11.139,0,NA,NA,NA,NA,NA,NA
2486,28/12/2021 07:10:00,11.041,0,NA,NA,NA,NA,NA,NA
2487,28/12/2021 07:20:00,11.139,0,NA,NA,NA,NA,NA,NA
2488,28/12/2021 07:30:00,11.139,0,NA,NA,NA,NA,NA,NA
2489,28/12/2021 07:40:00,11.236,0,NA,NA,NA,NA,NA,NA
2490,28/12/2021 07:50:00,11.236,0,NA,NA,NA,NA,NA,NA
2491,28/12/2021 08:00:00,11.236,0,NA,NA,NA,NA,NA,NA
2492,28/12/2021 08:10:00,11.139,0,NA,NA,NA,NA,NA,NA
2493,28/12/2021 08:20:00,11.236,64.6,NA,NA,NA,NA,NA,NA
2494,28/12/2021 08:30:00,11.431,64.6,NA,NA,NA,NA,NA,NA
2495,28/12/2021 08:40:00,11.528,161.5,NA,NA,NA,NA,NA,NA
2496,28/12/2021 08:50:00,11.625,462.9,NA,NA,NA,NA,NA,NA
2497,28/12/2021 09:00:00,11.722,290.6,NA,NA,NA,NA,NA,NA
2498,28/12/2021 09:10:00,11.722,236.8,NA,NA,NA,NA,NA,NA
2499,28/12/2021 09:20:00,11.431,473.6,NA,NA,NA,NA,NA,NA
2500,28/12/2021 09:30:00,11.528,1227.1,NA,NA,NA,NA,NA,NA
2501,28/12/2021 09:40:00,11.916,1722.2,NA,NA,NA,NA,NA,NA
2502,28/12/2021 09:50:00,12.11,2325,NA,NA,NA,NA,NA,NA
2503,28/12/2021 10:00:00,12.11,1463.9,NA,NA,NA,NA,NA,NA
2504,28/12/2021 10:10:00,12.11,1894.5,NA,NA,NA,NA,NA,NA
2505,28/12/2021 10:20:00,12.11,1722.2,NA,NA,NA,NA,NA,NA
2506,28/12/2021 10:30:00,12.207,2927.8,NA,NA,NA,NA,NA,NA
2507,28/12/2021 10:40:00,12.401,2497.2,NA,NA,NA,NA,NA,NA
2508,28/12/2021 10:50:00,12.594,3100,NA,NA,NA,NA,NA,NA
2509,28/12/2021 11:00:00,12.497,2755.6,NA,NA,NA,NA,NA,NA
2510,28/12/2021 11:10:00,12.787,4650,NA,NA,NA,NA,NA,NA
2511,28/12/2021 11:20:00,13.076,4650,NA,NA,NA,NA,NA,NA
2512,28/12/2021 11:30:00,13.173,4133.4,NA,NA,NA,NA,NA,NA
2513,28/12/2021 11:40:00,13.269,4994.5,NA,NA,NA,NA,NA,NA
2514,28/12/2021 11:50:00,13.461,5166.7,NA,NA,NA,NA,NA,NA
2515,28/12/2021 12:00:00,13.654,5166.7,NA,NA,NA,NA,NA,NA
2516,28/12/2021 12:10:00,13.558,4650,NA,NA,NA,NA,NA,NA
2517,28/12/2021 12:20:00,13.461,4133.4,NA,NA,NA,NA,NA,NA
2518,28/12/2021 12:30:00,13.365,4133.4,NA,NA,NA,NA,NA,NA
2519,28/12/2021 12:40:00,13.173,3961.1,NA,NA,NA,NA,NA,NA
2520,28/12/2021 12:50:00,13.076,3100,NA,NA,NA,NA,NA,NA
2521,28/12/2021 13:00:00,13.076,2497.2,NA,NA,NA,NA,NA,NA
2522,28/12/2021 13:10:00,13.076,2152.8,NA,NA,NA,NA,NA,NA
2523,28/12/2021 13:20:00,12.98,1194.8,NA,NA,NA,NA,NA,NA
2524,28/12/2021 13:30:00,12.98,1550,NA,NA,NA,NA,NA,NA
2525,28/12/2021 13:40:00,12.69,1324,NA,NA,NA,NA,NA,NA
2526,28/12/2021 13:50:00,12.497,1550,NA,NA,NA,NA,NA,NA
2527,28/12/2021 14:00:00,12.304,882.6,NA,NA,NA,NA,NA,NA
2528,28/12/2021 14:10:00,12.304,1205.6,NA,NA,NA,NA,NA,NA
2529,28/12/2021 14:20:00,12.497,635.1,NA,NA,NA,NA,NA,NA
2530,28/12/2021 14:30:00,12.594,409,NA,NA,NA,NA,NA,NA
2531,28/12/2021 14:40:00,12.304,376.7,NA,NA,NA,NA,NA,NA
2532,28/12/2021 14:50:00,12.11,236.8,NA,NA,NA,NA,NA,NA
2533,28/12/2021 15:00:00,10.944,183,NA,NA,NA,NA,NA,NA
2534,28/12/2021 15:10:00,10.748,139.9,NA,NA,NA,NA,NA,NA
2535,28/12/2021 15:20:00,11.236,344.4,NA,NA,NA,NA,NA,NA
2536,28/12/2021 15:30:00,11.722,204.5,NA,NA,NA,NA,NA,NA
2537,28/12/2021 15:40:00,11.722,215.3,NA,NA,NA,NA,NA,NA
2538,28/12/2021 15:50:00,11.236,452.1,NA,NA,NA,NA,NA,NA
2539,28/12/2021 16:00:00,11.431,366,NA,NA,NA,NA,NA,NA
2540,28/12/2021 16:10:00,11.236,247.6,NA,NA,NA,NA,NA,NA
2541,28/12/2021 16:20:00,10.944,129.2,NA,NA,NA,NA,NA,NA
2542,28/12/2021 16:30:00,10.553,247.6,NA,NA,NA,NA,NA,NA
2543,28/12/2021 16:40:00,10.455,107.6,NA,NA,NA,NA,NA,NA
2544,28/12/2021 16:50:00,10.455,32.3,NA,NA,NA,NA,NA,NA
2545,28/12/2021 17:00:00,10.553,0,NA,NA,NA,NA,NA,NA
2546,28/12/2021 17:10:00,10.651,0,NA,NA,NA,NA,NA,NA
2547,28/12/2021 17:20:00,10.748,0,NA,NA,NA,NA,NA,NA
2548,28/12/2021 17:30:00,10.553,0,NA,NA,NA,NA,NA,NA
2549,28/12/2021 17:40:00,10.553,0,NA,NA,NA,NA,NA,NA
2550,28/12/2021 17:50:00,10.455,0,NA,NA,NA,NA,NA,NA
2551,28/12/2021 18:00:00,10.553,0,NA,NA,NA,NA,NA,NA
2552,28/12/2021 18:10:00,10.455,0,NA,NA,NA,NA,NA,NA
2553,28/12/2021 18:20:00,10.553,0,NA,NA,NA,NA,NA,NA
2554,28/12/2021 18:30:00,10.455,0,NA,NA,NA,NA,NA,NA
2555,28/12/2021 18:40:00,10.357,0,NA,NA,NA,NA,NA,NA
2556,28/12/2021 18:50:00,10.455,0,NA,NA,NA,NA,NA,NA
2557,28/12/2021 19:00:00,10.748,0,NA,NA,NA,NA,NA,NA
2558,28/12/2021 19:10:00,10.748,0,NA,NA,NA,NA,NA,NA
2559,28/12/2021 19:20:00,10.651,0,NA,NA,NA,NA,NA,NA
2560,28/12/2021 19:30:00,10.748,0,NA,NA,NA,NA,NA,NA
2561,28/12/2021 19:40:00,10.651,0,NA,NA,NA,NA,NA,NA
2562,28/12/2021 19:50:00,10.455,0,NA,NA,NA,NA,NA,NA
2563,28/12/2021 20:00:00,10.357,0,NA,NA,NA,NA,NA,NA
2564,28/12/2021 20:10:00,10.455,0,NA,NA,NA,NA,NA,NA
2565,28/12/2021 20:20:00,10.455,0,NA,NA,NA,NA,NA,NA
2566,28/12/2021 20:30:00,10.455,0,NA,NA,NA,NA,NA,NA
2567,28/12/2021 20:40:00,10.553,0,NA,NA,NA,NA,NA,NA
2568,28/12/2021 20:50:00,10.748,0,NA,NA,NA,NA,NA,NA
2569,28/12/2021 21:00:00,10.748,0,NA,NA,NA,NA,NA,NA
2570,28/12/2021 21:10:00,10.651,0,NA,NA,NA,NA,NA,NA
2571,28/12/2021 21:20:00,10.455,0,NA,NA,NA,NA,NA,NA
2572,28/12/2021 21:30:00,10.553,0,NA,NA,NA,NA,NA,NA
2573,28/12/2021 21:40:00,10.553,0,NA,NA,NA,NA,NA,NA
2574,28/12/2021 21:50:00,10.455,0,NA,NA,NA,NA,NA,NA
2575,28/12/2021 22:00:00,10.455,0,NA,NA,NA,NA,NA,NA
2576,28/12/2021 22:10:00,10.455,0,NA,NA,NA,NA,NA,NA
2577,28/12/2021 22:20:00,10.455,0,NA,NA,NA,NA,NA,NA
2578,28/12/2021 22:30:00,10.455,0,NA,NA,NA,NA,NA,NA
2579,28/12/2021 22:40:00,10.455,0,NA,NA,NA,NA,NA,NA
2580,28/12/2021 22:50:00,10.455,0,NA,NA,NA,NA,NA,NA
2581,28/12/2021 23:00:00,10.455,0,NA,NA,NA,NA,NA,NA
2582,28/12/2021 23:10:00,10.455,0,NA,NA,NA,NA,NA,NA
2583,28/12/2021 23:20:00,10.455,0,NA,NA,NA,NA,NA,NA
2584,28/12/2021 23:30:00,10.455,0,NA,NA,NA,NA,NA,NA
2585,28/12/2021 23:40:00,10.357,0,NA,NA,NA,NA,NA,NA
2586,28/12/2021 23:50:00,10.357,0,NA,NA,NA,NA,NA,NA
2587,29/12/2021 00:00:00,10.357,0,NA,NA,NA,NA,NA,NA
2588,29/12/2021 00:10:00,10.259,0,NA,NA,NA,NA,NA,NA
2589,29/12/2021 00:20:00,10.259,0,NA,NA,NA,NA,NA,NA
2590,29/12/2021 00:30:00,10.259,0,NA,NA,NA,NA,NA,NA
2591,29/12/2021 00:40:00,10.161,0,NA,NA,NA,NA,NA,NA
2592,29/12/2021 00:50:00,10.063,0,NA,NA,NA,NA,NA,NA
2593,29/12/2021 01:00:00,10.063,0,NA,NA,NA,NA,NA,NA
2594,29/12/2021 01:10:00,9.965,0,NA,NA,NA,NA,NA,NA
2595,29/12/2021 01:20:00,10.063,0,NA,NA,NA,NA,NA,NA
2596,29/12/2021 01:30:00,10.063,0,NA,NA,NA,NA,NA,NA
2597,29/12/2021 01:40:00,10.063,0,NA,NA,NA,NA,NA,NA
2598,29/12/2021 01:50:00,9.965,0,NA,NA,NA,NA,NA,NA
2599,29/12/2021 02:00:00,9.965,0,NA,NA,NA,NA,NA,NA
2600,29/12/2021 02:10:00,9.866,0,NA,NA,NA,NA,NA,NA
2601,29/12/2021 02:20:00,9.768,0,NA,NA,NA,NA,NA,NA
2602,29/12/2021 02:30:00,9.866,0,NA,NA,NA,NA,NA,NA
2603,29/12/2021 02:40:00,9.866,0,NA,NA,NA,NA,NA,NA
2604,29/12/2021 02:50:00,9.965,0,NA,NA,NA,NA,NA,NA
2605,29/12/2021 03:00:00,9.965,0,NA,NA,NA,NA,NA,NA
2606,29/12/2021 03:10:00,9.965,0,NA,NA,NA,NA,NA,NA
2607,29/12/2021 03:20:00,10.063,0,NA,NA,NA,NA,NA,NA
2608,29/12/2021 03:30:00,10.063,0,NA,NA,NA,NA,NA,NA
2609,29/12/2021 03:40:00,9.965,0,NA,NA,NA,NA,NA,NA
2610,29/12/2021 03:50:00,9.965,0,NA,NA,NA,NA,NA,NA
2611,29/12/2021 04:00:00,9.965,0,NA,NA,NA,NA,NA,NA
2612,29/12/2021 04:10:00,9.965,0,NA,NA,NA,NA,NA,NA
2613,29/12/2021 04:20:00,9.965,0,NA,NA,NA,NA,NA,NA
2614,29/12/2021 04:30:00,9.866,0,NA,NA,NA,NA,NA,NA
2615,29/12/2021 04:40:00,9.866,0,NA,NA,NA,NA,NA,NA
2616,29/12/2021 04:50:00,9.866,0,NA,NA,NA,NA,NA,NA
2617,29/12/2021 05:00:00,9.866,0,NA,NA,NA,NA,NA,NA
2618,29/12/2021 05:10:00,9.866,0,NA,NA,NA,NA,NA,NA
2619,29/12/2021 05:20:00,9.768,0,NA,NA,NA,NA,NA,NA
2620,29/12/2021 05:30:00,9.768,0,NA,NA,NA,NA,NA,NA
2621,29/12/2021 05:40:00,9.768,0,NA,NA,NA,NA,NA,NA
2622,29/12/2021 05:50:00,9.768,0,NA,NA,NA,NA,NA,NA
2623,29/12/2021 06:00:00,9.768,0,NA,NA,NA,NA,NA,NA
2624,29/12/2021 06:10:00,9.768,0,NA,NA,NA,NA,NA,NA
2625,29/12/2021 06:20:00,9.669,0,NA,NA,NA,NA,NA,NA
2626,29/12/2021 06:30:00,9.669,0,NA,NA,NA,NA,NA,NA
2627,29/12/2021 06:40:00,9.669,0,NA,NA,NA,NA,NA,NA
2628,29/12/2021 06:50:00,9.669,0,NA,NA,NA,NA,NA,NA
2629,29/12/2021 07:00:00,9.768,0,NA,NA,NA,NA,NA,NA
2630,29/12/2021 07:10:00,9.768,0,NA,NA,NA,NA,NA,NA
2631,29/12/2021 07:20:00,9.768,0,NA,NA,NA,NA,NA,NA
2632,29/12/2021 07:30:00,9.768,0,NA,NA,NA,NA,NA,NA
2633,29/12/2021 07:40:00,9.768,0,NA,NA,NA,NA,NA,NA
2634,29/12/2021 07:50:00,9.768,0,NA,NA,NA,NA,NA,NA
2635,29/12/2021 08:00:00,9.768,0,NA,NA,NA,NA,NA,NA
2636,29/12/2021 08:10:00,9.866,43.1,NA,NA,NA,NA,NA,NA
2637,29/12/2021 08:20:00,9.866,64.6,NA,NA,NA,NA,NA,NA
2638,29/12/2021 08:30:00,9.965,279.9,NA,NA,NA,NA,NA,NA
2639,29/12/2021 08:40:00,9.965,355.2,NA,NA,NA,NA,NA,NA
2640,29/12/2021 08:50:00,10.063,462.9,NA,NA,NA,NA,NA,NA
2641,29/12/2021 09:00:00,10.161,914.9,NA,NA,NA,NA,NA,NA
2642,29/12/2021 09:10:00,10.161,1033.3,NA,NA,NA,NA,NA,NA
2643,29/12/2021 09:20:00,10.259,1141,NA,NA,NA,NA,NA,NA
2644,29/12/2021 09:30:00,10.259,656.6,NA,NA,NA,NA,NA,NA
2645,29/12/2021 09:40:00,10.357,850.4,NA,NA,NA,NA,NA,NA
2646,29/12/2021 09:50:00,10.455,893.4,NA,NA,NA,NA,NA,NA
2647,29/12/2021 10:00:00,10.455,1022.6,NA,NA,NA,NA,NA,NA
2648,29/12/2021 10:10:00,10.553,1216.3,NA,NA,NA,NA,NA,NA
2649,29/12/2021 10:20:00,10.455,1237.9,NA,NA,NA,NA,NA,NA
2650,29/12/2021 10:30:00,10.161,1463.9,NA,NA,NA,NA,NA,NA
